M,K,Label,Both_Hands,F_Index,F_Middle,F_Pinky,F_Ring,F_Thumb,M_Back,M_Down,M_Front,M_In,M_Iterative,M_Out,M_Up,O_Back,O_Down,O_Front,O_In,O_Out,O_Up,feature_path_m,feature_path_k,fold
train/032/M_06381.avi,train/032/K_06381.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06381.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06381.npy,0
train/033/M_06509.avi,train/033/K_06509.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06509.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06509.npy,0
train/033/M_06594.avi,train/033/K_06594.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06594.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06594.npy,0
train/034/M_06732.avi,train/034/K_06732.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06732.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06732.npy,0
train/038/M_07541.avi,train/038/K_07541.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_07541.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_07541.npy,0
train/040/M_07855.avi,train/040/K_07855.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_07855.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_07855.npy,0
train/040/M_07987.avi,train/040/K_07987.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_07987.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_07987.npy,0
train/046/M_09077.avi,train/046/K_09077.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_09077.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_09077.npy,0
train/046/M_09145.avi,train/046/K_09145.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_09145.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_09145.npy,0
train/047/M_09322.avi,train/047/K_09322.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_09322.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_09322.npy,0
train/049/M_09762.avi,train/049/K_09762.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_09762.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_09762.npy,0
train/050/M_09842.avi,train/050/K_09842.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_09842.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_09842.npy,0
train/051/M_10059.avi,train/051/K_10059.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10059.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10059.npy,0
train/051/M_10124.avi,train/051/K_10124.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10124.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10124.npy,0
train/052/M_10308.avi,train/052/K_10308.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10308.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10308.npy,0
train/054/M_10617.avi,train/054/K_10617.avi,135,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10617.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10617.npy,0
train/054/M_10773.avi,train/054/K_10773.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10773.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10773.npy,0
train/054/M_10775.avi,train/054/K_10775.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10775.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10775.npy,0
train/057/M_11237.avi,train/057/K_11237.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_11237.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_11237.npy,0
train/058/M_11448.avi,train/058/K_11448.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_11448.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_11448.npy,0
train/060/M_11820.avi,train/060/K_11820.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_11820.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_11820.npy,0
train/061/M_12108.avi,train/061/K_12108.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_12108.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_12108.npy,0
train/061/M_12135.avi,train/061/K_12135.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_12135.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_12135.npy,0
train/063/M_12577.avi,train/063/K_12577.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_12577.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_12577.npy,0
train/065/M_12824.avi,train/065/K_12824.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_12824.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_12824.npy,0
train/065/M_12937.avi,train/065/K_12937.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_12937.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_12937.npy,0
train/066/M_13042.avi,train/066/K_13042.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_13042.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_13042.npy,0
train/066/M_13144.avi,train/066/K_13144.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_13144.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_13144.npy,0
train/067/M_13221.avi,train/067/K_13221.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_13221.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_13221.npy,0
train/068/M_13519.avi,train/068/K_13519.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_13519.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_13519.npy,0
train/068/M_13558.avi,train/068/K_13558.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_13558.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_13558.npy,0
train/068/M_13577.avi,train/068/K_13577.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_13577.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_13577.npy,0
train/070/M_13945.avi,train/070/K_13945.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_13945.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_13945.npy,0
train/071/M_14147.avi,train/071/K_14147.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_14147.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_14147.npy,0
train/073/M_14419.avi,train/073/K_14419.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_14419.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_14419.npy,0
train/074/M_14762.avi,train/074/K_14762.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_14762.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_14762.npy,0
train/078/M_15596.avi,train/078/K_15596.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_15596.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_15596.npy,0
train/080/M_15894.avi,train/080/K_15894.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_15894.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_15894.npy,0
train/081/M_16116.avi,train/081/K_16116.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_16116.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_16116.npy,0
train/081/M_16121.avi,train/081/K_16121.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_16121.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_16121.npy,0
train/081/M_16189.avi,train/081/K_16189.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_16189.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_16189.npy,0
train/083/M_16410.avi,train/083/K_16410.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_16410.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_16410.npy,0
train/086/M_17128.avi,train/086/K_17128.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_17128.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_17128.npy,0
train/088/M_17408.avi,train/088/K_17408.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_17408.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_17408.npy,0
train/089/M_17637.avi,train/089/K_17637.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_17637.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_17637.npy,0
train/089/M_17642.avi,train/089/K_17642.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_17642.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_17642.npy,0
train/089/M_17774.avi,train/089/K_17774.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_17774.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_17774.npy,0
train/090/M_17828.avi,train/090/K_17828.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_17828.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_17828.npy,0
train/090/M_17950.avi,train/090/K_17950.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_17950.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_17950.npy,0
train/092/M_18233.avi,train/092/K_18233.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_18233.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_18233.npy,0
train/092/M_18261.avi,train/092/K_18261.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_18261.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_18261.npy,0
train/095/M_18901.avi,train/095/K_18901.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_18901.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_18901.npy,0
train/096/M_19065.avi,train/096/K_19065.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_19065.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_19065.npy,0
train/097/M_19241.avi,train/097/K_19241.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_19241.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_19241.npy,0
train/104/M_20641.avi,train/104/K_20641.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_20641.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_20641.npy,0
train/104/M_20734.avi,train/104/K_20734.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_20734.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_20734.npy,0
train/105/M_20929.avi,train/105/K_20929.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_20929.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_20929.npy,0
train/105/M_20990.avi,train/105/K_20990.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_20990.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_20990.npy,0
train/106/M_21122.avi,train/106/K_21122.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_21122.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_21122.npy,0
train/110/M_21875.avi,train/110/K_21875.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_21875.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_21875.npy,0
train/111/M_22035.avi,train/111/K_22035.avi,135,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_22035.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_22035.npy,0
train/112/M_22258.avi,train/112/K_22258.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_22258.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_22258.npy,0
train/112/M_22333.avi,train/112/K_22333.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_22333.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_22333.npy,0
train/112/M_22357.avi,train/112/K_22357.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_22357.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_22357.npy,0
train/113/M_22511.avi,train/113/K_22511.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_22511.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_22511.npy,0
train/113/M_22523.avi,train/113/K_22523.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_22523.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_22523.npy,0
train/116/M_23031.avi,train/116/K_23031.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_23031.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_23031.npy,0
train/118/M_23434.avi,train/118/K_23434.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_23434.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_23434.npy,0
train/120/M_23818.avi,train/120/K_23818.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_23818.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_23818.npy,0
train/120/M_23836.avi,train/120/K_23836.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_23836.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_23836.npy,0
train/124/M_24662.avi,train/124/K_24662.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_24662.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_24662.npy,0
train/125/M_24821.avi,train/125/K_24821.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_24821.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_24821.npy,0
train/127/M_25239.avi,train/127/K_25239.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25239.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25239.npy,0
train/128/M_25416.avi,train/128/K_25416.avi,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25416.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25416.npy,0
train/128/M_25508.avi,train/128/K_25508.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25508.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25508.npy,0
train/129/M_25717.avi,train/129/K_25717.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25717.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25717.npy,0
train/130/M_25888.avi,train/130/K_25888.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25888.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25888.npy,0
train/130/M_25986.avi,train/130/K_25986.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25986.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25986.npy,0
