2019-12-25 13:30:57,308:INFO: START FITTING.. FOLD-0, DESCRIPTOR-Both_Hands
2019-12-25 13:31:13,532:WARNING: Layer vg_g16_lstm is casting an input tensor from dtype float64 to the layer's dtype of float32, which is new behavior in TensorFlow 2.  The layer has dtype float32 because it's dtype defaults to floatx.

If you intended to run this layer in float32, you can safely ignore this warning. If in doubt, this warning is likely only an issue if you are porting a TensorFlow 1.X model to TensorFlow 2.

To change all layers to have dtype float64 by default, call `tf.keras.backend.set_floatx('float64')`. To change just this layer, pass dtype='float64' to the layer constructor. If you are the author of this layer, you can disable autocasting by passing autocast=False to the base Layer constructor.

2019-12-25 13:32:13,229:INFO: --> Iteration 0, Epoch 1, Train Loss: 0.7501, Train Accuracy: 0.3400, Val Loss: 0.5824, Val Accuracy: 0.7977
2019-12-25 13:40:51,719:INFO: --> Iteration 760, Epoch 21, Train Loss: 0.0533, Train Accuracy: 0.9802, Val Loss: 0.0412, Val Accuracy: 0.9834
2019-12-25 13:41:08,517:INFO: --> Iteration 800, Epoch 22, Train Loss: 0.0657, Train Accuracy: 0.9754, Val Loss: 0.0590, Val Accuracy: 0.9764
2019-12-25 13:41:25,692:INFO: --> Iteration 840, Epoch 23, Train Loss: 0.0633, Train Accuracy: 0.9746, Val Loss: 0.0365, Val Accuracy: 0.9839
2019-12-25 13:41:42,514:INFO: --> Iteration 880, Epoch 24, Train Loss: 0.0670, Train Accuracy: 0.9752, Val Loss: 0.0355, Val Accuracy: 0.9871
2019-12-25 13:41:59,214:INFO: --> Iteration 920, Epoch 25, Train Loss: 0.0517, Train Accuracy: 0.9795, Val Loss: 0.0314, Val Accuracy: 0.9882
2019-12-25 13:42:15,815:INFO: --> Iteration 960, Epoch 26, Train Loss: 0.0755, Train Accuracy: 0.9694, Val Loss: 0.0587, Val Accuracy: 0.9742
2019-12-25 13:42:32,952:INFO: --> Iteration 1000, Epoch 28, Train Loss: 0.0806, Train Accuracy: 0.9800, Val Loss: 0.0594, Val Accuracy: 0.9791
2019-12-25 13:42:49,881:INFO: --> Iteration 1040, Epoch 29, Train Loss: 0.0471, Train Accuracy: 0.9800, Val Loss: 0.0343, Val Accuracy: 0.9866
2019-12-25 13:43:06,493:INFO: --> Iteration 1080, Epoch 30, Train Loss: 0.0306, Train Accuracy: 0.9869, Val Loss: 0.0381, Val Accuracy: 0.9844
2019-12-25 13:43:23,166:INFO: --> Iteration 1120, Epoch 31, Train Loss: 0.0319, Train Accuracy: 0.9873, Val Loss: 0.0307, Val Accuracy: 0.9871
2019-12-25 13:43:39,977:INFO: --> Iteration 1160, Epoch 32, Train Loss: 0.0475, Train Accuracy: 0.9811, Val Loss: 0.0417, Val Accuracy: 0.9818
2019-12-25 13:43:56,657:INFO: --> Iteration 1200, Epoch 33, Train Loss: 0.0514, Train Accuracy: 0.9806, Val Loss: 0.0311, Val Accuracy: 0.9877
2019-12-25 13:44:13,403:INFO: --> Iteration 1240, Epoch 34, Train Loss: 0.0561, Train Accuracy: 0.9780, Val Loss: 0.0484, Val Accuracy: 0.9796
2019-12-25 13:44:29,978:INFO: --> Iteration 1280, Epoch 35, Train Loss: 0.0345, Train Accuracy: 0.9878, Val Loss: 0.0280, Val Accuracy: 0.9871
2019-12-25 13:44:46,668:INFO: --> Iteration 1320, Epoch 36, Train Loss: 0.0374, Train Accuracy: 0.9858, Val Loss: 0.0470, Val Accuracy: 0.9828
2019-12-25 13:45:03,612:INFO: --> Iteration 1360, Epoch 37, Train Loss: 0.0475, Train Accuracy: 0.9833, Val Loss: 0.0290, Val Accuracy: 0.9877
2019-12-25 13:45:20,202:INFO: --> Iteration 1400, Epoch 38, Train Loss: 0.0261, Train Accuracy: 0.9905, Val Loss: 0.0399, Val Accuracy: 0.9855
2019-12-25 13:45:36,778:INFO: --> Iteration 1440, Epoch 39, Train Loss: 0.0219, Train Accuracy: 0.9923, Val Loss: 0.0228, Val Accuracy: 0.9930
2019-12-25 13:45:53,421:INFO: --> Iteration 1480, Epoch 41, Train Loss: 0.0193, Train Accuracy: 0.9950, Val Loss: 0.0341, Val Accuracy: 0.9893
2019-12-25 13:46:10,083:INFO: --> Iteration 1520, Epoch 42, Train Loss: 0.0255, Train Accuracy: 0.9875, Val Loss: 0.0414, Val Accuracy: 0.9828
2019-12-25 13:46:26,746:INFO: --> Iteration 1560, Epoch 43, Train Loss: 0.0258, Train Accuracy: 0.9900, Val Loss: 0.0233, Val Accuracy: 0.9898
2019-12-25 13:46:43,496:INFO: --> Iteration 1600, Epoch 44, Train Loss: 0.0329, Train Accuracy: 0.9870, Val Loss: 0.0471, Val Accuracy: 0.9818
2019-12-25 13:47:00,296:INFO: --> Iteration 1640, Epoch 45, Train Loss: 0.0173, Train Accuracy: 0.9942, Val Loss: 0.0243, Val Accuracy: 0.9920
2019-12-25 13:47:16,954:INFO: --> Iteration 1680, Epoch 46, Train Loss: 0.0181, Train Accuracy: 0.9944, Val Loss: 0.0244, Val Accuracy: 0.9914
2019-12-25 13:47:23,522:INFO: --> Early Stopped at 46th Epoch.
2019-12-25 13:47:24,001:INFO: ==> plots/Descriptor:Both_Hands, Model:VGG16-LSTM.png is saved
2019-12-25 13:47:24,040:INFO: ==> /scratch/gilbreth/choi502/ie590/models/FOLD-0_DESC-Both_Hands_LSTM is saved
2019-12-25 13:47:24,040:INFO: ==> Elapsed time: 987.1207110881805
2019-12-25 13:47:24,040:INFO: START FITTING.. FOLD-0, DESCRIPTOR-F_Index
2019-12-25 13:47:30,624:WARNING: Layer vg_g16_lstm_1 is casting an input tensor from dtype float64 to the layer's dtype of float32, which is new behavior in TensorFlow 2.  The layer has dtype float32 because it's dtype defaults to floatx.

If you intended to run this layer in float32, you can safely ignore this warning. If in doubt, this warning is likely only an issue if you are porting a TensorFlow 1.X model to TensorFlow 2.

To change all layers to have dtype float64 by default, call `tf.keras.backend.set_floatx('float64')`. To change just this layer, pass dtype='float64' to the layer constructor. If you are the author of this layer, you can disable autocasting by passing autocast=False to the base Layer constructor.

2019-12-25 13:47:34,289:INFO: --> Iteration 0, Epoch 1, Train Loss: 0.6981, Train Accuracy: 0.5100, Val Loss: 0.6864, Val Accuracy: 0.5649
2019-12-25 13:47:50,997:INFO: --> Iteration 40, Epoch 2, Train Loss: 0.6595, Train Accuracy: 0.6425, Val Loss: 0.6683, Val Accuracy: 0.6186
2019-12-25 13:48:07,829:INFO: --> Iteration 80, Epoch 3, Train Loss: 0.6467, Train Accuracy: 0.6479, Val Loss: 0.6679, Val Accuracy: 0.6186
2019-12-25 13:48:24,685:INFO: --> Iteration 120, Epoch 4, Train Loss: 0.6507, Train Accuracy: 0.6380, Val Loss: 0.6661, Val Accuracy: 0.6186
2019-12-25 13:48:41,354:INFO: --> Iteration 160, Epoch 5, Train Loss: 0.6551, Train Accuracy: 0.6273, Val Loss: 0.6635, Val Accuracy: 0.6186
2019-12-25 13:48:58,238:INFO: --> Iteration 200, Epoch 6, Train Loss: 0.6546, Train Accuracy: 0.6322, Val Loss: 0.6614, Val Accuracy: 0.6186
2019-12-25 13:49:14,956:INFO: --> Iteration 240, Epoch 7, Train Loss: 0.6530, Train Accuracy: 0.6279, Val Loss: 0.6596, Val Accuracy: 0.6186
2019-12-25 13:49:31,547:INFO: --> Iteration 280, Epoch 8, Train Loss: 0.6535, Train Accuracy: 0.6232, Val Loss: 0.6584, Val Accuracy: 0.6186
2019-12-25 13:49:48,123:INFO: --> Iteration 320, Epoch 9, Train Loss: 0.6494, Train Accuracy: 0.6320, Val Loss: 0.6562, Val Accuracy: 0.6196
2019-12-25 13:50:04,868:INFO: --> Iteration 360, Epoch 10, Train Loss: 0.6462, Train Accuracy: 0.6348, Val Loss: 0.6621, Val Accuracy: 0.6186
2019-12-25 13:50:21,472:INFO: --> Iteration 400, Epoch 11, Train Loss: 0.6446, Train Accuracy: 0.6324, Val Loss: 0.6530, Val Accuracy: 0.6234
2019-12-25 13:50:38,006:INFO: --> Iteration 440, Epoch 12, Train Loss: 0.6444, Train Accuracy: 0.6340, Val Loss: 0.6527, Val Accuracy: 0.6255
2019-12-25 13:50:54,356:INFO: --> Iteration 480, Epoch 13, Train Loss: 0.6403, Train Accuracy: 0.6378, Val Loss: 0.6489, Val Accuracy: 0.6330
2019-12-25 13:51:12,018:INFO: --> Iteration 520, Epoch 15, Train Loss: 0.6429, Train Accuracy: 0.6317, Val Loss: 0.6481, Val Accuracy: 0.6314
2019-12-25 13:51:28,825:INFO: --> Iteration 560, Epoch 16, Train Loss: 0.6259, Train Accuracy: 0.6492, Val Loss: 0.6451, Val Accuracy: 0.6395
2019-12-25 13:51:45,832:INFO: --> Iteration 600, Epoch 17, Train Loss: 0.6334, Train Accuracy: 0.6500, Val Loss: 0.6428, Val Accuracy: 0.6459
2019-12-25 13:52:02,806:INFO: --> Iteration 640, Epoch 18, Train Loss: 0.6326, Train Accuracy: 0.6692, Val Loss: 0.6416, Val Accuracy: 0.6432
2019-12-25 13:52:19,670:INFO: --> Iteration 680, Epoch 19, Train Loss: 0.6268, Train Accuracy: 0.6683, Val Loss: 0.6390, Val Accuracy: 0.6475
2019-12-25 13:52:36,839:INFO: --> Iteration 720, Epoch 20, Train Loss: 0.6217, Train Accuracy: 0.6711, Val Loss: 0.6342, Val Accuracy: 0.6486
2019-12-25 13:52:53,742:INFO: --> Iteration 760, Epoch 21, Train Loss: 0.6192, Train Accuracy: 0.6757, Val Loss: 0.6306, Val Accuracy: 0.6508
2019-12-25 13:53:10,586:INFO: --> Iteration 800, Epoch 22, Train Loss: 0.6171, Train Accuracy: 0.6758, Val Loss: 0.6345, Val Accuracy: 0.6647
2019-12-25 13:53:27,768:INFO: --> Iteration 840, Epoch 23, Train Loss: 0.6148, Train Accuracy: 0.6806, Val Loss: 0.6239, Val Accuracy: 0.6609
2019-12-25 13:53:44,691:INFO: --> Iteration 880, Epoch 24, Train Loss: 0.6120, Train Accuracy: 0.6767, Val Loss: 0.6188, Val Accuracy: 0.6685
2019-12-25 13:54:01,750:INFO: --> Iteration 920, Epoch 25, Train Loss: 0.6023, Train Accuracy: 0.6859, Val Loss: 0.6156, Val Accuracy: 0.6626
2019-12-25 13:54:18,443:INFO: --> Iteration 960, Epoch 26, Train Loss: 0.6057, Train Accuracy: 0.6883, Val Loss: 0.6103, Val Accuracy: 0.6781
2019-12-25 13:54:35,717:INFO: --> Iteration 1000, Epoch 28, Train Loss: 0.5918, Train Accuracy: 0.7025, Val Loss: 0.6046, Val Accuracy: 0.6781
2019-12-25 13:54:52,734:INFO: --> Iteration 1040, Epoch 29, Train Loss: 0.5896, Train Accuracy: 0.7070, Val Loss: 0.6006, Val Accuracy: 0.6813
2019-12-25 13:55:09,499:INFO: --> Iteration 1080, Epoch 30, Train Loss: 0.5813, Train Accuracy: 0.7150, Val Loss: 0.6027, Val Accuracy: 0.6829
2019-12-25 13:55:26,635:INFO: --> Iteration 1120, Epoch 31, Train Loss: 0.5749, Train Accuracy: 0.7150, Val Loss: 0.5901, Val Accuracy: 0.6899
2019-12-25 13:55:43,530:INFO: --> Iteration 1160, Epoch 32, Train Loss: 0.5832, Train Accuracy: 0.7007, Val Loss: 0.5845, Val Accuracy: 0.6942
2019-12-25 13:56:00,469:INFO: --> Iteration 1200, Epoch 33, Train Loss: 0.5693, Train Accuracy: 0.7159, Val Loss: 0.5786, Val Accuracy: 0.6974
2019-12-25 13:56:17,425:INFO: --> Iteration 1240, Epoch 34, Train Loss: 0.5852, Train Accuracy: 0.7015, Val Loss: 0.5743, Val Accuracy: 0.7023
2019-12-25 13:56:34,311:INFO: --> Iteration 1280, Epoch 35, Train Loss: 0.5732, Train Accuracy: 0.7083, Val Loss: 0.5841, Val Accuracy: 0.6711
2019-12-25 13:56:51,145:INFO: --> Iteration 1320, Epoch 36, Train Loss: 0.5738, Train Accuracy: 0.7067, Val Loss: 0.5913, Val Accuracy: 0.7012
2019-12-25 13:57:08,050:INFO: --> Iteration 1360, Epoch 37, Train Loss: 0.5682, Train Accuracy: 0.7117, Val Loss: 0.5652, Val Accuracy: 0.6947
2019-12-25 13:57:24,976:INFO: --> Iteration 1400, Epoch 38, Train Loss: 0.5674, Train Accuracy: 0.7113, Val Loss: 0.5663, Val Accuracy: 0.6910
2019-12-25 13:57:42,070:INFO: --> Iteration 1440, Epoch 39, Train Loss: 0.5624, Train Accuracy: 0.7157, Val Loss: 0.5722, Val Accuracy: 0.7033
2019-12-25 13:57:59,007:INFO: --> Iteration 1480, Epoch 41, Train Loss: 0.5360, Train Accuracy: 0.7500, Val Loss: 0.5515, Val Accuracy: 0.7087
2019-12-25 13:58:16,155:INFO: --> Iteration 1520, Epoch 42, Train Loss: 0.5312, Train Accuracy: 0.7312, Val Loss: 0.5482, Val Accuracy: 0.7114
2019-12-25 13:58:33,024:INFO: --> Iteration 1560, Epoch 43, Train Loss: 0.5370, Train Accuracy: 0.7471, Val Loss: 0.5389, Val Accuracy: 0.7216
2019-12-25 13:58:49,796:INFO: --> Iteration 1600, Epoch 44, Train Loss: 0.5411, Train Accuracy: 0.7355, Val Loss: 0.5381, Val Accuracy: 0.7253
2019-12-25 13:59:06,818:INFO: --> Iteration 1640, Epoch 45, Train Loss: 0.5435, Train Accuracy: 0.7392, Val Loss: 0.5305, Val Accuracy: 0.7285
2019-12-25 13:59:23,634:INFO: --> Iteration 1680, Epoch 46, Train Loss: 0.5433, Train Accuracy: 0.7216, Val Loss: 0.5343, Val Accuracy: 0.7226
2019-12-25 13:59:40,352:INFO: --> Iteration 1720, Epoch 47, Train Loss: 0.5382, Train Accuracy: 0.7332, Val Loss: 0.5244, Val Accuracy: 0.7259
2019-12-25 13:59:57,140:INFO: --> Iteration 1760, Epoch 48, Train Loss: 0.5520, Train Accuracy: 0.7177, Val Loss: 0.5553, Val Accuracy: 0.6878
2019-12-25 14:00:14,138:INFO: --> Iteration 1800, Epoch 49, Train Loss: 0.5388, Train Accuracy: 0.7350, Val Loss: 0.5183, Val Accuracy: 0.7302
2019-12-25 14:00:30,937:INFO: --> Iteration 1840, Epoch 50, Train Loss: 0.5385, Train Accuracy: 0.7259, Val Loss: 0.5179, Val Accuracy: 0.7291
2019-12-25 14:00:47,706:INFO: --> Iteration 1880, Epoch 51, Train Loss: 0.5236, Train Accuracy: 0.7410, Val Loss: 0.5170, Val Accuracy: 0.7264
2019-12-25 14:01:04,619:INFO: --> Iteration 1920, Epoch 52, Train Loss: 0.5249, Train Accuracy: 0.7438, Val Loss: 0.5140, Val Accuracy: 0.7302
2019-12-25 14:01:21,037:INFO: --> Iteration 1960, Epoch 53, Train Loss: 0.5307, Train Accuracy: 0.7337, Val Loss: 0.5079, Val Accuracy: 0.7366
2019-12-25 14:01:38,873:INFO: --> Iteration 2000, Epoch 55, Train Loss: 0.5069, Train Accuracy: 0.7517, Val Loss: 0.5098, Val Accuracy: 0.7328
2019-12-25 14:01:55,809:INFO: --> Iteration 2040, Epoch 56, Train Loss: 0.5032, Train Accuracy: 0.7508, Val Loss: 0.5210, Val Accuracy: 0.7237
2019-12-25 14:02:12,839:INFO: --> Iteration 2080, Epoch 57, Train Loss: 0.5146, Train Accuracy: 0.7472, Val Loss: 0.4994, Val Accuracy: 0.7403
2019-12-25 14:02:29,890:INFO: --> Iteration 2120, Epoch 58, Train Loss: 0.5372, Train Accuracy: 0.7308, Val Loss: 0.5047, Val Accuracy: 0.7382
2019-12-25 14:02:46,925:INFO: --> Iteration 2160, Epoch 59, Train Loss: 0.5022, Train Accuracy: 0.7607, Val Loss: 0.4939, Val Accuracy: 0.7452
2019-12-25 14:03:03,949:INFO: --> Iteration 2200, Epoch 60, Train Loss: 0.5145, Train Accuracy: 0.7478, Val Loss: 0.5099, Val Accuracy: 0.7355
2019-12-25 14:03:20,821:INFO: --> Iteration 2240, Epoch 61, Train Loss: 0.5087, Train Accuracy: 0.7545, Val Loss: 0.4928, Val Accuracy: 0.7414
2019-12-25 14:03:37,893:INFO: --> Iteration 2280, Epoch 62, Train Loss: 0.5099, Train Accuracy: 0.7542, Val Loss: 0.4942, Val Accuracy: 0.7441
2019-12-25 14:03:54,724:INFO: --> Iteration 2320, Epoch 63, Train Loss: 0.5155, Train Accuracy: 0.7426, Val Loss: 0.4871, Val Accuracy: 0.7462
2019-12-25 14:04:11,549:INFO: --> Iteration 2360, Epoch 64, Train Loss: 0.5181, Train Accuracy: 0.7472, Val Loss: 0.4989, Val Accuracy: 0.7409
2019-12-25 14:04:28,287:INFO: --> Iteration 2400, Epoch 65, Train Loss: 0.5080, Train Accuracy: 0.7508, Val Loss: 0.5019, Val Accuracy: 0.7441
2019-12-25 14:04:45,149:INFO: --> Iteration 2440, Epoch 66, Train Loss: 0.5091, Train Accuracy: 0.7514, Val Loss: 0.4815, Val Accuracy: 0.7511
2019-12-25 14:05:02,357:INFO: --> Iteration 2480, Epoch 68, Train Loss: 0.5190, Train Accuracy: 0.7575, Val Loss: 0.4794, Val Accuracy: 0.7495
2019-12-25 14:05:19,175:INFO: --> Iteration 2520, Epoch 69, Train Loss: 0.4928, Train Accuracy: 0.7560, Val Loss: 0.4944, Val Accuracy: 0.7409
2019-12-25 14:05:35,952:INFO: --> Iteration 2560, Epoch 70, Train Loss: 0.4774, Train Accuracy: 0.7700, Val Loss: 0.4960, Val Accuracy: 0.7420
2019-12-25 14:05:52,726:INFO: --> Iteration 2600, Epoch 71, Train Loss: 0.5067, Train Accuracy: 0.7595, Val Loss: 0.4778, Val Accuracy: 0.7543
2019-12-25 14:06:09,335:INFO: --> Iteration 2640, Epoch 72, Train Loss: 0.5015, Train Accuracy: 0.7561, Val Loss: 0.4717, Val Accuracy: 0.7559
2019-12-25 14:06:26,102:INFO: --> Iteration 2680, Epoch 73, Train Loss: 0.4984, Train Accuracy: 0.7556, Val Loss: 0.4748, Val Accuracy: 0.7564
2019-12-25 14:06:43,068:INFO: --> Iteration 2720, Epoch 74, Train Loss: 0.5042, Train Accuracy: 0.7567, Val Loss: 0.4785, Val Accuracy: 0.7511
2019-12-25 14:07:00,238:INFO: --> Iteration 2760, Epoch 75, Train Loss: 0.4962, Train Accuracy: 0.7633, Val Loss: 0.4737, Val Accuracy: 0.7570
2019-12-25 14:07:17,427:INFO: --> Iteration 2800, Epoch 76, Train Loss: 0.4983, Train Accuracy: 0.7565, Val Loss: 0.4787, Val Accuracy: 0.7575
2019-12-25 14:07:34,455:INFO: --> Iteration 2840, Epoch 77, Train Loss: 0.4938, Train Accuracy: 0.7679, Val Loss: 0.4652, Val Accuracy: 0.7650
2019-12-25 14:07:51,610:INFO: --> Iteration 2880, Epoch 78, Train Loss: 0.5003, Train Accuracy: 0.7552, Val Loss: 0.4670, Val Accuracy: 0.7656
2019-12-25 14:08:08,526:INFO: --> Iteration 2920, Epoch 79, Train Loss: 0.4967, Train Accuracy: 0.7580, Val Loss: 0.4630, Val Accuracy: 0.7666
2019-12-25 14:08:25,560:INFO: --> Iteration 2960, Epoch 81, Train Loss: 0.4680, Train Accuracy: 0.7900, Val Loss: 0.4634, Val Accuracy: 0.7656
2019-12-25 14:08:42,747:INFO: --> Iteration 3000, Epoch 82, Train Loss: 0.5142, Train Accuracy: 0.7500, Val Loss: 0.4603, Val Accuracy: 0.7645
2019-12-25 14:08:59,795:INFO: --> Iteration 3040, Epoch 83, Train Loss: 0.4675, Train Accuracy: 0.7814, Val Loss: 0.4605, Val Accuracy: 0.7661
2019-12-25 14:09:16,682:INFO: --> Iteration 3080, Epoch 84, Train Loss: 0.4857, Train Accuracy: 0.7645, Val Loss: 0.4642, Val Accuracy: 0.7607
2019-12-25 14:09:33,619:INFO: --> Iteration 3120, Epoch 85, Train Loss: 0.4915, Train Accuracy: 0.7665, Val Loss: 0.4711, Val Accuracy: 0.7586
2019-12-25 14:09:50,408:INFO: --> Iteration 3160, Epoch 86, Train Loss: 0.4781, Train Accuracy: 0.7713, Val Loss: 0.4731, Val Accuracy: 0.7666
2019-12-25 14:10:07,042:INFO: --> Iteration 3200, Epoch 87, Train Loss: 0.4700, Train Accuracy: 0.7805, Val Loss: 0.4552, Val Accuracy: 0.7682
2019-12-25 14:10:23,683:INFO: --> Iteration 3240, Epoch 88, Train Loss: 0.4685, Train Accuracy: 0.7802, Val Loss: 0.4541, Val Accuracy: 0.7650
2019-12-25 14:10:40,429:INFO: --> Iteration 3280, Epoch 89, Train Loss: 0.4860, Train Accuracy: 0.7714, Val Loss: 0.4509, Val Accuracy: 0.7736
2019-12-25 14:10:57,223:INFO: --> Iteration 3320, Epoch 90, Train Loss: 0.4789, Train Accuracy: 0.7768, Val Loss: 0.4566, Val Accuracy: 0.7618
2019-12-25 14:11:13,914:INFO: --> Iteration 3360, Epoch 91, Train Loss: 0.4813, Train Accuracy: 0.7656, Val Loss: 0.4512, Val Accuracy: 0.7661
2019-12-25 14:11:30,447:INFO: --> Iteration 3400, Epoch 92, Train Loss: 0.4829, Train Accuracy: 0.7663, Val Loss: 0.4493, Val Accuracy: 0.7731
2019-12-25 14:11:46,846:INFO: --> Iteration 3440, Epoch 93, Train Loss: 0.4757, Train Accuracy: 0.7774, Val Loss: 0.4455, Val Accuracy: 0.7720
2019-12-25 14:12:04,232:INFO: --> Iteration 3480, Epoch 95, Train Loss: 0.4790, Train Accuracy: 0.7750, Val Loss: 0.4442, Val Accuracy: 0.7698
2019-12-25 14:12:20,998:INFO: --> Iteration 3520, Epoch 96, Train Loss: 0.4818, Train Accuracy: 0.7692, Val Loss: 0.4584, Val Accuracy: 0.7715
2019-12-25 14:12:37,818:INFO: --> Iteration 3560, Epoch 97, Train Loss: 0.4721, Train Accuracy: 0.7728, Val Loss: 0.4442, Val Accuracy: 0.7790
2019-12-25 14:12:54,745:INFO: --> Iteration 3600, Epoch 98, Train Loss: 0.4755, Train Accuracy: 0.7675, Val Loss: 0.4487, Val Accuracy: 0.7758
2019-12-25 14:13:11,398:INFO: --> Iteration 3640, Epoch 99, Train Loss: 0.4574, Train Accuracy: 0.7873, Val Loss: 0.4421, Val Accuracy: 0.7731
2019-12-25 14:13:28,233:INFO: --> Iteration 3680, Epoch 100, Train Loss: 0.4636, Train Accuracy: 0.7811, Val Loss: 0.4393, Val Accuracy: 0.7752
2019-12-25 14:13:34,744:INFO: ==> plots/Descriptor:F_Index, Model:VGG16-LSTM.png is saved
2019-12-25 14:13:34,796:INFO: ==> /scratch/gilbreth/choi502/ie590/models/FOLD-0_DESC-F_Index_LSTM is saved
2019-12-25 14:13:34,796:INFO: ==> Elapsed time: 2557.87725687027
2019-12-25 14:13:34,797:INFO: START FITTING.. FOLD-0, DESCRIPTOR-F_Middle
2019-12-25 14:13:41,485:WARNING: Layer vg_g16_lstm_2 is casting an input tensor from dtype float64 to the layer's dtype of float32, which is new behavior in TensorFlow 2.  The layer has dtype float32 because it's dtype defaults to floatx.

If you intended to run this layer in float32, you can safely ignore this warning. If in doubt, this warning is likely only an issue if you are porting a TensorFlow 1.X model to TensorFlow 2.

To change all layers to have dtype float64 by default, call `tf.keras.backend.set_floatx('float64')`. To change just this layer, pass dtype='float64' to the layer constructor. If you are the author of this layer, you can disable autocasting by passing autocast=False to the base Layer constructor.

2019-12-25 14:13:45,365:INFO: --> Iteration 0, Epoch 1, Train Loss: 0.6651, Train Accuracy: 0.6250, Val Loss: 0.6323, Val Accuracy: 0.7114
2019-12-25 14:14:02,242:INFO: --> Iteration 40, Epoch 2, Train Loss: 0.6301, Train Accuracy: 0.6800, Val Loss: 0.5845, Val Accuracy: 0.7114
2019-12-25 14:14:19,125:INFO: --> Iteration 80, Epoch 3, Train Loss: 0.6378, Train Accuracy: 0.6686, Val Loss: 0.5881, Val Accuracy: 0.7114
2019-12-25 14:14:36,123:INFO: --> Iteration 120, Epoch 4, Train Loss: 0.6185, Train Accuracy: 0.6905, Val Loss: 0.5829, Val Accuracy: 0.7114
